id,profile_text
5033af128a4b,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=present bug_term=present docs_term=absent security_term=absent title_length=97 title_word_count=13 title_question_count=0 title_digit_count=2 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=12 body_length=708 body_word_count=96 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=3 body_digit_count=17 body_exclamation_count=0 body_colon_count=5 body_line_count=8 body_unique_word_count=77 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=41 base_channel=other_branch file_count=5 additions=109 deletions=24 changed_lines=133 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=5 other_file_count=0 max_file_changes=57 max_file_additions=57 max_file_deletions=16 change_scope=medium
505e1b820d6c,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_5 body_word_band=band_5 body_structure=headed body_question_band=band_2 body_reference_band=band_3 body_mention_band=band_3 backport_term=present release_term=present test_term=present bug_term=present docs_term=present security_term=absent title_length=76 title_word_count=14 title_question_count=0 title_digit_count=11 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=13 body_length=7862 body_word_count=1155 body_question_count=4 body_link_count=16 body_mention_count=7 body_reference_count=16 body_digit_count=271 body_exclamation_count=2 body_colon_count=79 body_line_count=11 body_unique_word_count=246 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=66 base_channel=other_branch file_count=2 additions=194 deletions=36 changed_lines=230 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=121 max_file_additions=109 max_file_deletions=36 change_scope=large
50628d00be8b,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=headed body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=present docs_term=absent security_term=absent title_length=87 title_word_count=13 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=12 body_length=412 body_word_count=54 body_question_count=0 body_link_count=2 body_mention_count=0 body_reference_count=1 body_digit_count=26 body_exclamation_count=1 body_colon_count=7 body_line_count=7 body_unique_word_count=31 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=48 base_channel=other_branch file_count=15 additions=1336 deletions=110 changed_lines=1446 test_file_count=7 docs_file_count=0 config_file_count=0 code_file_count=8 other_file_count=0 max_file_changes=528 max_file_additions=494 max_file_deletions=38 change_scope=large
507b7ee2b58b,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=headed body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=present docs_term=absent security_term=absent title_length=46 title_word_count=8 title_question_count=0 title_digit_count=2 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=8 body_length=381 body_word_count=58 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=2 body_digit_count=11 body_exclamation_count=0 body_colon_count=1 body_line_count=15 body_unique_word_count=46 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=38 base_channel=other_branch file_count=3 additions=266 deletions=2 changed_lines=268 test_file_count=2 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=156 max_file_additions=156 max_file_deletions=2 change_scope=large
5083b7d3482f,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_4 body_word_band=band_4 body_structure=headed body_question_band=band_1 body_reference_band=band_2 body_mention_band=band_3 backport_term=present release_term=absent test_term=absent bug_term=present docs_term=present security_term=absent title_length=95 title_word_count=12 title_question_count=0 title_digit_count=10 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=12 body_length=4519 body_word_count=612 body_question_count=1 body_link_count=7 body_mention_count=10 body_reference_count=4 body_digit_count=293 body_exclamation_count=2 body_colon_count=58 body_line_count=11 body_unique_word_count=168 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=64 base_channel=other_branch file_count=5 additions=34 deletions=63 changed_lines=97 test_file_count=0 docs_file_count=0 config_file_count=4 code_file_count=1 other_file_count=0 max_file_changes=89 max_file_additions=34 max_file_deletions=55 change_scope=medium
5090dfc69fb4,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_4 body_word_band=band_3 body_structure=mixed body_question_band=band_1 body_reference_band=band_2 body_mention_band=zero backport_term=absent release_term=present test_term=present bug_term=present docs_term=present security_term=absent title_length=69 title_word_count=8 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=8 body_length=2208 body_word_count=327 body_question_count=1 body_link_count=1 body_mention_count=0 body_reference_count=2 body_digit_count=2 body_exclamation_count=2 body_colon_count=9 body_line_count=49 body_unique_word_count=182 body_code_block_count=0 body_checklist_item_count=15 body_heading_count=6 body_unique_character_count=50 base_channel=other_branch file_count=2 additions=10 deletions=10 changed_lines=20 test_file_count=0 docs_file_count=2 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=19 max_file_additions=9 max_file_deletions=10 change_scope=small
50a25a0fc1a1,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=70 title_word_count=12 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=10 body_length=170 body_word_count=26 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=0 body_digit_count=6 body_exclamation_count=0 body_colon_count=2 body_line_count=3 body_unique_word_count=21 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=39 base_channel=release_or_stable file_count=2 additions=0 deletions=30 changed_lines=30 test_file_count=0 docs_file_count=0 config_file_count=2 code_file_count=0 other_file_count=0 max_file_changes=22 max_file_additions=0 max_file_deletions=22 change_scope=small
50b9d5a07c8f,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=absent docs_term=absent security_term=absent title_length=84 title_word_count=11 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=11 body_length=1183 body_word_count=174 body_question_count=0 body_link_count=1 body_mention_count=1 body_reference_count=1 body_digit_count=18 body_exclamation_count=0 body_colon_count=5 body_line_count=29 body_unique_word_count=109 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=46 base_channel=release_or_stable file_count=1 additions=4 deletions=0 changed_lines=4 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=4 max_file_additions=4 max_file_deletions=0 change_scope=tiny
50c083be13ca,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=absent docs_term=absent security_term=absent title_length=68 title_word_count=6 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=6 body_length=704 body_word_count=104 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=17 body_exclamation_count=0 body_colon_count=3 body_line_count=14 body_unique_word_count=73 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=45 base_channel=release_or_stable file_count=2 additions=17 deletions=3 changed_lines=20 test_file_count=2 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=12 max_file_additions=12 max_file_deletions=3 change_scope=small
50dd61a7f72f,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=mixed body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=63 title_word_count=12 title_question_count=0 title_digit_count=7 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=12 body_length=239 body_word_count=37 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=0 body_digit_count=42 body_exclamation_count=0 body_colon_count=0 body_line_count=8 body_unique_word_count=20 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=37 base_channel=release_or_stable file_count=1 additions=1 deletions=1 changed_lines=2 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=1 max_file_changes=2 max_file_additions=1 max_file_deletions=1 change_scope=tiny
50f609e4191e,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=mixed body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=present bug_term=present docs_term=absent security_term=absent title_length=53 title_word_count=10 title_question_count=0 title_digit_count=2 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=9 body_length=604 body_word_count=98 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=4 body_digit_count=41 body_exclamation_count=1 body_colon_count=4 body_line_count=12 body_unique_word_count=66 body_code_block_count=0 body_checklist_item_count=2 body_heading_count=2 body_unique_character_count=50 base_channel=other_branch file_count=1 additions=1 deletions=1 changed_lines=2 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=2 max_file_additions=1 max_file_deletions=1 change_scope=tiny
